backend,cumulative_percent_ms,error,granularity,layer_name,max_ms,mean_ms,min_ms,model,percent_total_ms,rank,runtime,samples,status,std_ms
onnxruntime,98.245806,,onnx_node,Conv:/model.6/m.1/cv1/conv/Conv_kernel_time,50.251,1.0894,0.223,yolov8n,0.033932,22,onnxrt_cuda,60,ok,6.400365
onnxruntime,99.993054,,onnx_node,Conv:/model.6/m.1/cv1/conv/Conv_fence_after,0.001,0.001,0.001,yolov8n,3.1e-05,413,onnxrt_cuda,1,ok,0.0
onnxruntime,99.989664,,onnx_node,Sigmoid:/model.6/m.1/cv1/act/Sigmoid_fence_before,0.002,0.001111,0.001,yolov8n,3.5e-05,306,onnxrt_cuda,9,ok,0.000314
onnxruntime,99.911939,,onnx_node,Sigmoid:/model.6/m.1/cv1/act/Sigmoid_kernel_time,0.149,0.0631,0.057,yolov8n,0.001965,201,onnxrt_cuda,60,ok,0.012266
onnxruntime,99.993085,,onnx_node,Mul:/model.6/m.1/cv1/act/Mul_fence_before,0.001,0.001,0.001,yolov8n,3.1e-05,414,onnxrt_cuda,8,ok,0.0
onnxruntime,99.948424,,onnx_node,Mul:/model.6/m.1/cv1/act/Mul_kernel_time,0.139,0.059567,0.053,yolov8n,0.001855,220,onnxrt_cuda,60,ok,0.010981
onnxruntime,98.347203,,onnx_node,Conv:/model.6/m.1/cv2/conv/Conv_kernel_time,50.17,1.08165,0.219,yolov8n,0.03369,25,onnxrt_cuda,60,ok,6.39081
onnxruntime,99.9888,,onnx_node,Conv:/model.6/m.1/cv2/conv/Conv_fence_after,0.003,0.0015,0.001,yolov8n,4.7e-05,283,onnxrt_cuda,4,ok,0.000866
onnxruntime,99.989014,,onnx_node,Sigmoid:/model.6/m.1/cv2/act/Sigmoid_fence_before,0.002,0.00125,0.001,yolov8n,3.9e-05,288,onnxrt_cuda,4,ok,0.000433
onnxruntime,99.796864,,onnx_node,Sigmoid:/model.6/m.1/cv2/act/Sigmoid_kernel_time,0.197,0.070017,0.056,yolov8n,0.002181,145,onnxrt_cuda,60,ok,0.02336
onnxruntime,99.993116,,onnx_node,Sigmoid:/model.6/m.1/cv2/act/Sigmoid_fence_after,0.001,0.001,0.001,yolov8n,3.1e-05,415,onnxrt_cuda,2,ok,0.0
onnxruntime,99.989205,,onnx_node,Mul:/model.6/m.1/cv2/act/Mul_fence_before,0.002,0.001167,0.001,yolov8n,3.6e-05,293,onnxrt_cuda,6,ok,0.000373
onnxruntime,99.921692,,onnx_node,Mul:/model.6/m.1/cv2/act/Mul_kernel_time,0.131,0.062533,0.054,yolov8n,0.001948,206,onnxrt_cuda,60,ok,0.013127
onnxruntime,99.987324,,onnx_node,Add:/model.6/m.1/Add_fence_before,0.025,0.003667,0.001,yolov8n,0.000114,264,onnxrt_cuda,9,ok,0.007542
onnxruntime,99.961329,,onnx_node,Add:/model.6/m.1/Add_kernel_time,0.188,0.058717,0.052,yolov8n,0.001829,227,onnxrt_cuda,60,ok,0.017764
onnxruntime,99.993148,,onnx_node,Add:/model.6/m.1/Add_fence_after,0.001,0.001,0.001,yolov8n,3.1e-05,416,onnxrt_cuda,2,ok,0.0
onnxruntime,99.619386,,onnx_node,Concat:/model.6/Concat_kernel_time,0.549,0.2329,0.208,yolov8n,0.007254,88,onnxrt_cuda,60,ok,0.047289
onnxruntime,99.989053,,onnx_node,Conv:/model.6/cv2/conv/Conv_fence_before,0.002,0.00125,0.001,yolov8n,3.9e-05,289,onnxrt_cuda,4,ok,0.000433
onnxruntime,99.242927,,onnx_node,Conv:/model.6/cv2/conv/Conv_kernel_time,32.067,0.753517,0.2,yolov8n,0.02347,58,onnxrt_cuda,60,ok,4.076842
onnxruntime,99.993179,,onnx_node,Conv:/model.6/cv2/conv/Conv_fence_after,0.001,0.001,0.001,yolov8n,3.1e-05,417,onnxrt_cuda,2,ok,0.0
onnxruntime,99.99321,,onnx_node,Sigmoid:/model.6/cv2/act/Sigmoid_fence_before,0.001,0.001,0.001,yolov8n,3.1e-05,418,onnxrt_cuda,33,ok,0.0
onnxruntime,99.902054,,onnx_node,Sigmoid:/model.6/cv2/act/Sigmoid_kernel_time,0.124,0.06375,0.058,yolov8n,0.001986,196,onnxrt_cuda,60,ok,0.009444
onnxruntime,99.987085,,onnx_node,Mul:/model.6/cv2/act/Mul_fence_before,0.016,0.004,0.001,yolov8n,0.000125,262,onnxrt_cuda,5,ok,0.006
onnxruntime,99.946569,,onnx_node,Mul:/model.6/cv2/act/Mul_kernel_time,0.1,0.0598,0.054,yolov8n,0.001863,219,onnxrt_cuda,60,ok,0.009035
onnxruntime,99.17247,,onnx_node,Conv:/model.7/conv/Conv_kernel_time,33.201,0.7634,0.199,yolov8n,0.023778,55,onnxrt_cuda,60,ok,4.223074
onnxruntime,99.993241,,onnx_node,Conv:/model.7/conv/Conv_fence_after,0.001,0.001,0.001,yolov8n,3.1e-05,419,onnxrt_cuda,2,ok,0.0
onnxruntime,99.988975,,onnx_node,Sigmoid:/model.7/act/Sigmoid_fence_before,0.002,0.001286,0.001,yolov8n,4e-05,287,onnxrt_cuda,7,ok,0.000452
onnxruntime,99.845377,,onnx_node,Sigmoid:/model.7/act/Sigmoid_kernel_time,0.185,0.0665,0.057,yolov8n,0.002071,168,onnxrt_cuda,60,ok,0.024002
onnxruntime,99.993272,,onnx_node,Mul:/model.7/act/Mul_fence_before,0.001,0.001,0.001,yolov8n,3.1e-05,420,onnxrt_cuda,10,ok,0.0
onnxruntime,99.906024,,onnx_node,Mul:/model.7/act/Mul_kernel_time,0.155,0.0637,0.054,yolov8n,0.001984,198,onnxrt_cuda,60,ok,0.01841
onnxruntime,99.289436,,onnx_node,Conv:/model.8/cv1/conv/Conv_kernel_time,29.862,0.7433,0.181,yolov8n,0.023152,60,onnxrt_cuda,60,ok,3.791239
onnxruntime,99.989241,,onnx_node,Conv:/model.8/cv1/conv/Conv_fence_after,0.002,0.001167,0.001,yolov8n,3.6e-05,294,onnxrt_cuda,6,ok,0.000373
onnxruntime,99.990749,,onnx_node,Sigmoid:/model.8/cv1/act/Sigmoid_fence_before,0.002,0.001024,0.001,yolov8n,3.2e-05,339,onnxrt_cuda,42,ok,0.000152
onnxruntime,99.734172,,onnx_node,Sigmoid:/model.8/cv1/act/Sigmoid_kernel_time,0.129,0.073983,0.057,yolov8n,0.002304,117,onnxrt_cuda,60,ok,0.016843
onnxruntime,99.993303,,onnx_node,Mul:/model.8/cv1/act/Mul_fence_before,0.001,0.001,0.001,yolov8n,3.1e-05,421,onnxrt_cuda,6,ok,0.0
onnxruntime,99.788102,,onnx_node,Mul:/model.8/cv1/act/Mul_kernel_time,0.113,0.07055,0.053,yolov8n,0.002197,141,onnxrt_cuda,60,ok,0.014936
onnxruntime,99.532861,,onnx_node,Split:/model.8/Split_kernel_time,0.646,0.272417,0.208,yolov8n,0.008485,77,onnxrt_cuda,60,ok,0.058896
onnxruntime,99.985998,,onnx_node,Conv:/model.8/m.0/cv1/conv/Conv_fence_before,0.024,0.00675,0.001,yolov8n,0.00021,255,onnxrt_cuda,4,ok,0.009959
onnxruntime,98.846947,,onnx_node,Conv:/model.8/m.0/cv1/conv/Conv_kernel_time,34.74,0.858317,0.239,yolov8n,0.026734,42,onnxrt_cuda,60,ok,4.411359
onnxruntime,99.993335,,onnx_node,Conv:/model.8/m.0/cv1/conv/Conv_fence_after,0.001,0.001,0.001,yolov8n,3.1e-05,422,onnxrt_cuda,2,ok,0.0
onnxruntime,99.990233,,onnx_node,Sigmoid:/model.8/m.0/cv1/act/Sigmoid_fence_before,0.002,0.001053,0.001,yolov8n,3.3e-05,323,onnxrt_cuda,19,ok,0.000223
onnxruntime,99.81189,,onnx_node,Sigmoid:/model.8/m.0/cv1/act/Sigmoid_kernel_time,0.198,0.067983,0.058,yolov8n,0.002117,152,onnxrt_cuda,60,ok,0.019385
onnxruntime,99.993366,,onnx_node,Mul:/model.8/m.0/cv1/act/Mul_fence_before,0.001,0.001,0.001,yolov8n,3.1e-05,423,onnxrt_cuda,7,ok,0.0
onnxruntime,99.884079,,onnx_node,Mul:/model.8/m.0/cv1/act/Mul_kernel_time,0.145,0.0645,0.055,yolov8n,0.002009,187,onnxrt_cuda,60,ok,0.016129
onnxruntime,98.951319,,onnx_node,Conv:/model.8/m.0/cv2/conv/Conv_kernel_time,35.112,0.829633,0.221,yolov8n,0.025841,46,onnxrt_cuda,60,ok,4.463497
onnxruntime,99.988475,,onnx_node,Conv:/model.8/m.0/cv2/conv/Conv_fence_after,0.002,0.002,0.002,yolov8n,6.2e-05,277,onnxrt_cuda,1,ok,0.0
onnxruntime,99.990003,,onnx_node,Sigmoid:/model.8/m.0/cv2/act/Sigmoid_fence_before,0.002,0.001067,0.001,yolov8n,3.3e-05,316,onnxrt_cuda,15,ok,0.000249
onnxruntime,99.917796,,onnx_node,Sigmoid:/model.8/m.0/cv2/act/Sigmoid_kernel_time,0.138,0.0626,0.056,yolov8n,0.00195,204,onnxrt_cuda,60,ok,0.012924
onnxruntime,99.993397,,onnx_node,Mul:/model.8/m.0/cv2/act/Mul_fence_before,0.001,0.001,0.001,yolov8n,3.1e-05,424,onnxrt_cuda,4,ok,0.0
onnxruntime,99.964978,,onnx_node,Mul:/model.8/m.0/cv2/act/Mul_kernel_time,0.117,0.058483,0.052,yolov8n,0.001822,229,onnxrt_cuda,60,ok,0.011085
onnxruntime,99.993428,,onnx_node,Add:/model.8/m.0/Add_fence_before,0.001,0.001,0.001,yolov8n,3.1e-05,425,onnxrt_cuda,5,ok,0.0
onnxruntime,99.970276,,onnx_node,Add:/model.8/m.0/Add_kernel_time,0.093,0.056017,0.052,yolov8n,0.001745,232,onnxrt_cuda,60,ok,0.005629
onnxruntime,99.988935,,onnx_node,Concat:/model.8/Concat_fence_before,0.002,0.001333,0.001,yolov8n,4.2e-05,286,onnxrt_cuda,3,ok,0.000471
onnxruntime,99.640978,,onnx_node,Concat:/model.8/Concat_kernel_time,0.575,0.23,0.201,yolov8n,0.007164,91,onnxrt_cuda,60,ok,0.053585
onnxruntime,99.989903,,onnx_node,Conv:/model.8/cv2/conv/Conv_fence_before,0.002,0.001083,0.001,yolov8n,3.4e-05,313,onnxrt_cuda,12,ok,0.000276
onnxruntime,99.100481,,onnx_node,Conv:/model.8/cv2/conv/Conv_kernel_time,32.706,0.782233,0.185,yolov8n,0.024364,52,onnxrt_cuda,60,ok,4.156271
onnxruntime,99.989313,,onnx_node,Conv:/model.8/cv2/conv/Conv_fence_after,0.002,0.001143,0.001,yolov8n,3.6e-05,296,onnxrt_cuda,7,ok,0.00035
onnxruntime,99.988273,,onnx_node,Sigmoid:/model.8/cv2/act/Sigmoid_fence_before,0.039,0.002407,0.001,yolov8n,7.5e-05,274,onnxrt_cuda,27,ok,0.007176
onnxruntime,99.710725,,onnx_node,Sigmoid:/model.8/cv2/act/Sigmoid_kernel_time,0.127,0.077817,0.057,yolov8n,0.002424,107,onnxrt_cuda,60,ok,0.017251
onnxruntime,99.993459,,onnx_node,Sigmoid:/model.8/cv2/act/Sigmoid_fence_after,0.001,0.001,0.001,yolov8n,3.1e-05,426,onnxrt_cuda,1,ok,0.0
onnxruntime,99.99349,,onnx_node,Mul:/model.8/cv2/act/Mul_fence_before,0.001,0.001,0.001,yolov8n,3.1e-05,427,onnxrt_cuda,23,ok,0.0
onnxruntime,99.794684,,onnx_node,Mul:/model.8/cv2/act/Mul_kernel_time,0.107,0.070267,0.054,yolov8n,0.002189,144,onnxrt_cuda,60,ok,0.015151
onnxruntime,99.354421,,onnx_node,Conv:/model.9/cv1/conv/Conv_kernel_time,26.363,0.656517,0.159,yolov8n,0.020449,63,onnxrt_cuda,60,ok,3.346859
onnxruntime,99.993521,,onnx_node,Conv:/model.9/cv1/conv/Conv_fence_after,0.001,0.001,0.001,yolov8n,3.1e-05,428,onnxrt_cuda,2,ok,0.0
onnxruntime,99.990461,,onnx_node,Sigmoid:/model.9/cv1/act/Sigmoid_fence_before,0.002,0.001033,0.001,yolov8n,3.2e-05,330,onnxrt_cuda,30,ok,0.00018
onnxruntime,99.805502,,onnx_node,Sigmoid:/model.9/cv1/act/Sigmoid_kernel_time,0.121,0.068783,0.056,yolov8n,0.002142,149,onnxrt_cuda,60,ok,0.014734
onnxruntime,99.993553,,onnx_node,Mul:/model.9/cv1/act/Mul_fence_before,0.001,0.001,0.001,yolov8n,3.1e-05,429,onnxrt_cuda,12,ok,0.0
onnxruntime,99.86179,,onnx_node,Mul:/model.9/cv1/act/Mul_kernel_time,0.124,0.06545,0.053,yolov8n,0.002039,176,onnxrt_cuda,60,ok,0.01385
onnxruntime,99.993584,,onnx_node,MaxPool:/model.9/m/MaxPool_fence_before,0.001,0.001,0.001,yolov8n,3.1e-05,430,onnxrt_cuda,35,ok,0.0
onnxruntime,99.689268,,onnx_node,MaxPool:/model.9/m/MaxPool_kernel_time,0.523,0.114833,0.081,yolov8n,0.003577,99,onnxrt_cuda,60,ok,0.057511
onnxruntime,99.993615,,onnx_node,MaxPool:/model.9/m/MaxPool_fence_after,0.001,0.001,0.001,yolov8n,3.1e-05,431,onnxrt_cuda,4,ok,0.0
onnxruntime,99.717874,,onnx_node,MaxPool:/model.9/m_1/MaxPool_kernel_time,0.125,0.076267,0.059,yolov8n,0.002375,110,onnxrt_cuda,60,ok,0.018063
onnxruntime,99.80336,,onnx_node,MaxPool:/model.9/m_2/MaxPool_kernel_time,0.105,0.0691,0.058,yolov8n,0.002152,148,onnxrt_cuda,60,ok,0.011407
onnxruntime,99.612131,,onnx_node,Concat:/model.9/Concat_kernel_time,0.411,0.234167,0.209,yolov8n,0.007294,87,onnxrt_cuda,60,ok,0.031321
onnxruntime,99.993646,,onnx_node,Conv:/model.9/cv2/conv/Conv_fence_before,0.001,0.001,0.001,yolov8n,3.1e-05,432,onnxrt_cuda,13,ok,0.0
onnxruntime,99.002484,,onnx_node,Conv:/model.9/cv2/conv/Conv_kernel_time,36.276,0.8212,0.19,yolov8n,0.025578,48,onnxrt_cuda,60,ok,4.616062
onnxruntime,99.993677,,onnx_node,Conv:/model.9/cv2/conv/Conv_fence_after,0.001,0.001,0.001,yolov8n,3.1e-05,433,onnxrt_cuda,3,ok,0.0
onnxruntime,99.993708,,onnx_node,Sigmoid:/model.9/cv2/act/Sigmoid_fence_before,0.001,0.001,0.001,yolov8n,3.1e-05,434,onnxrt_cuda,13,ok,0.0
onnxruntime,99.894097,,onnx_node,Sigmoid:/model.9/cv2/act/Sigmoid_kernel_time,0.127,0.06415,0.056,yolov8n,0.001998,192,onnxrt_cuda,60,ok,0.013309
onnxruntime,99.993739,,onnx_node,Mul:/model.9/cv2/act/Mul_fence_before,0.001,0.001,0.001,yolov8n,3.1e-05,435,onnxrt_cuda,9,ok,0.0
onnxruntime,99.940958,,onnx_node,Mul:/model.9/cv2/act/Mul_kernel_time,0.126,0.0606,0.054,yolov8n,0.001888,216,onnxrt_cuda,60,ok,0.012417
onnxruntime,99.989835,,onnx_node,Resize:/model.10/Resize_fence_before,0.002,0.001087,0.001,yolov8n,3.4e-05,311,onnxrt_cuda,46,ok,0.000282
onnxruntime,99.685691,,onnx_node,Resize:/model.10/Resize_kernel_time,0.289,0.117633,0.102,yolov8n,0.003664,98,onnxrt_cuda,60,ok,0.029777
onnxruntime,99.989349,,onnx_node,Concat:/model.11/Concat_fence_before,0.002,0.001143,0.001,yolov8n,3.6e-05,297,onnxrt_cuda,14,ok,0.00035
onnxruntime,99.633814,,onnx_node,Concat:/model.11/Concat_kernel_time,0.681,0.230667,0.2,yolov8n,0.007185,90,onnxrt_cuda,60,ok,0.067888
onnxruntime,99.993771,,onnx_node,Concat:/model.11/Concat_fence_after,0.001,0.001,0.001,yolov8n,3.1e-05,436,onnxrt_cuda,1,ok,0.0
onnxruntime,99.973378,,onnx_node,Conv:/model.12/cv1/conv/Conv_fence_before,0.105,0.04375,0.001,yolov8n,0.001363,234,onnxrt_cuda,4,ok,0.044707
onnxruntime,98.873198,,onnx_node,Conv:/model.12/cv1/conv/Conv_kernel_time,36.239,0.8428,0.193,yolov8n,0.026251,43,onnxrt_cuda,60,ok,4.608339
onnxruntime,99.993802,,onnx_node,Conv:/model.12/cv1/conv/Conv_fence_after,0.001,0.001,0.001,yolov8n,3.1e-05,437,onnxrt_cuda,1,ok,0.0
onnxruntime,99.993833,,onnx_node,Sigmoid:/model.12/cv1/act/Sigmoid_fence_before,0.001,0.001,0.001,yolov8n,3.1e-05,438,onnxrt_cuda,19,ok,0.0
onnxruntime,99.814008,,onnx_node,Sigmoid:/model.12/cv1/act/Sigmoid_kernel_time,0.141,0.067983,0.056,yolov8n,0.002117,153,onnxrt_cuda,60,ok,0.020197
onnxruntime,99.993864,,onnx_node,Mul:/model.12/cv1/act/Mul_fence_before,0.001,0.001,0.001,yolov8n,3.1e-05,439,onnxrt_cuda,4,ok,0.0
onnxruntime,99.9595,,onnx_node,Mul:/model.12/cv1/act/Mul_kernel_time,0.096,0.059083,0.055,yolov8n,0.00184,226,onnxrt_cuda,60,ok,0.005863
onnxruntime,99.993895,,onnx_node,Split:/model.12/Split_fence_before,0.001,0.001,0.001,yolov8n,3.1e-05,440,onnxrt_cuda,4,ok,0.0
onnxruntime,99.682027,,onnx_node,Split:/model.12/Split_kernel_time,0.333,0.213717,0.196,yolov8n,0.006657,97,onnxrt_cuda,60,ok,0.023709
onnxruntime,99.993926,,onnx_node,Conv:/model.12/m.0/cv1/conv/Conv_fence_before,0.001,0.001,0.001,yolov8n,3.1e-05,441,onnxrt_cuda,3,ok,0.0
onnxruntime,98.142743,,onnx_node,Conv:/model.12/m.0/cv1/conv/Conv_kernel_time,50.37,1.1231,0.246,yolov8n,0.034981,19,onnxrt_cuda,60,ok,6.411499
onnxruntime,99.987758,,onnx_node,Conv:/model.12/m.0/cv1/conv/Conv_fence_after,0.025,0.0034,0.001,yolov8n,0.000106,268,onnxrt_cuda,10,ok,0.0072
onnxruntime,99.990266,,onnx_node,Sigmoid:/model.12/m.0/cv1/act/Sigmoid_fence_before,0.002,0.001053,0.001,yolov8n,3.3e-05,324,onnxrt_cuda,19,ok,0.000223
onnxruntime,99.708301,,onnx_node,Sigmoid:/model.12/m.0/cv1/act/Sigmoid_kernel_time,0.229,0.0787,0.056,yolov8n,0.002451,106,onnxrt_cuda,60,ok,0.027333
onnxruntime,99.993957,,onnx_node,Mul:/model.12/m.0/cv1/act/Mul_fence_before,0.001,0.001,0.001,yolov8n,3.1e-05,442,onnxrt_cuda,10,ok,0.0
onnxruntime,99.741036,,onnx_node,Mul:/model.12/m.0/cv1/act/Mul_kernel_time,0.269,0.073233,0.055,yolov8n,0.002281,120,onnxrt_cuda,60,ok,0.030744
onnxruntime,99.98949,,onnx_node,Conv:/model.12/m.0/cv2/conv/Conv_fence_before,0.002,0.001125,0.001,yolov8n,3.5e-05,301,onnxrt_cuda,8,ok,0.000331
onnxruntime,98.177534,,onnx_node,Conv:/model.12/m.0/cv2/conv/Conv_kernel_time,49.962,1.117,0.223,yolov8n,0.034791,20,onnxrt_cuda,60,ok,6.359172
onnxruntime,99.990654,,onnx_node,Sigmoid:/model.12/m.0/cv2/act/Sigmoid_fence_before,0.002,0.001028,0.001,yolov8n,3.2e-05,336,onnxrt_cuda,36,ok,0.000164
onnxruntime,99.818238,,onnx_node,Sigmoid:/model.12/m.0/cv2/act/Sigmoid_kernel_time,0.141,0.06785,0.058,yolov8n,0.002113,155,onnxrt_cuda,60,ok,0.014278
onnxruntime,99.993989,,onnx_node,Mul:/model.12/m.0/cv2/act/Mul_fence_before,0.001,0.001,0.001,yolov8n,3.1e-05,443,onnxrt_cuda,6,ok,0.0
onnxruntime,99.880053,,onnx_node,Mul:/model.12/m.0/cv2/act/Mul_kernel_time,0.211,0.064817,0.053,yolov8n,0.002019,185,onnxrt_cuda,60,ok,0.021075
onnxruntime,99.99402,,onnx_node,Mul:/model.12/m.0/cv2/act/Mul_fence_after,0.001,0.001,0.001,yolov8n,3.1e-05,444,onnxrt_cuda,1,ok,0.0
onnxruntime,99.98942,,onnx_node,Concat:/model.12/Concat_fence_before,0.003,0.001133,0.001,yolov8n,3.5e-05,299,onnxrt_cuda,30,ok,0.000427
onnxruntime,99.565942,,onnx_node,Concat:/model.12/Concat_kernel_time,0.579,0.2595,0.204,yolov8n,0.008083,81,onnxrt_cuda,60,ok,0.051836
onnxruntime,99.994051,,onnx_node,Conv:/model.12/cv2/conv/Conv_fence_before,0.001,0.001,0.001,yolov8n,3.1e-05,445,onnxrt_cuda,10,ok,0.0
onnxruntime,99.19597,,onnx_node,Conv:/model.12/cv2/conv/Conv_kernel_time,31.137,0.7545,0.191,yolov8n,0.0235,56,onnxrt_cuda,60,ok,3.955614
onnxruntime,99.994082,,onnx_node,Conv:/model.12/cv2/conv/Conv_fence_after,0.001,0.001,0.001,yolov8n,3.1e-05,446,onnxrt_cuda,1,ok,0.0
onnxruntime,99.994113,,onnx_node,Sigmoid:/model.12/cv2/act/Sigmoid_fence_before,0.001,0.001,0.001,yolov8n,3.1e-05,447,onnxrt_cuda,26,ok,0.0
onnxruntime,99.835007,,onnx_node,Sigmoid:/model.12/cv2/act/Sigmoid_kernel_time,0.12,0.066817,0.055,yolov8n,0.002081,163,onnxrt_cuda,60,ok,0.013574
onnxruntime,99.994144,,onnx_node,Mul:/model.12/cv2/act/Mul_fence_before,0.001,0.001,0.001,yolov8n,3.1e-05,448,onnxrt_cuda,18,ok,0.0
onnxruntime,99.898081,,onnx_node,Mul:/model.12/cv2/act/Mul_kernel_time,0.117,0.063867,0.053,yolov8n,0.001989,194,onnxrt_cuda,60,ok,0.013757
onnxruntime,99.994175,,onnx_node,Resize:/model.13/Resize_fence_before,0.001,0.001,0.001,yolov8n,3.1e-05,449,onnxrt_cuda,14,ok,0.0
onnxruntime,99.692375,,onnx_node,Resize:/model.13/Resize_kernel_time,0.149,0.099767,0.09,yolov8n,0.003107,100,onnxrt_cuda,60,ok,0.013628
onnxruntime,99.994207,,onnx_node,Concat:/model.14/Concat_fence_before,0.001,0.001,0.001,yolov8n,3.1e-05,450,onnxrt_cuda,5,ok,0.0
onnxruntime,99.668695,,onnx_node,Concat:/model.14/Concat_kernel_time,0.611,0.216467,0.194,yolov8n,0.006742,95,onnxrt_cuda,60,ok,0.054187
onnxruntime,99.994238,,onnx_node,Conv:/model.15/cv1/conv/Conv_fence_before,0.001,0.001,0.001,yolov8n,3.1e-05,451,onnxrt_cuda,9,ok,0.0
onnxruntime,98.654479,,onnx_node,Conv:/model.15/cv1/conv/Conv_kernel_time,36.626,0.919533,0.274,yolov8n,0.028641,35,onnxrt_cuda,60,ok,4.648874
onnxruntime,99.989092,,onnx_node,Conv:/model.15/cv1/conv/Conv_fence_after,0.002,0.00125,0.001,yolov8n,3.9e-05,290,onnxrt_cuda,4,ok,0.000433
onnxruntime,99.994269,,onnx_node,Sigmoid:/model.15/cv1/act/Sigmoid_fence_before,0.001,0.001,0.001,yolov8n,3.1e-05,452,onnxrt_cuda,6,ok,0.0
onnxruntime,99.839161,,onnx_node,Sigmoid:/model.15/cv1/act/Sigmoid_kernel_time,0.17,0.0666,0.058,yolov8n,0.002074,165,onnxrt_cuda,60,ok,0.016654
onnxruntime,99.9943,,onnx_node,Sigmoid:/model.15/cv1/act/Sigmoid_fence_after,0.001,0.001,0.001,yolov8n,3.1e-05,453,onnxrt_cuda,2,ok,0.0
onnxruntime,99.994331,,onnx_node,Mul:/model.15/cv1/act/Mul_fence_before,0.001,0.001,0.001,yolov8n,3.1e-05,454,onnxrt_cuda,12,ok,0.0
onnxruntime,99.919744,,onnx_node,Mul:/model.15/cv1/act/Mul_kernel_time,0.122,0.062567,0.054,yolov8n,0.001949,205,onnxrt_cuda,60,ok,0.014178
onnxruntime,99.994362,,onnx_node,Split:/model.15/Split_fence_before,0.001,0.001,0.001,yolov8n,3.1e-05,455,onnxrt_cuda,3,ok,0.0
onnxruntime,99.661953,,onnx_node,Split:/model.15/Split_kernel_time,0.368,0.2172,0.194,yolov8n,0.006765,94,onnxrt_cuda,60,ok,0.030922
onnxruntime,99.994394,,onnx_node,Conv:/model.15/m.0/cv1/conv/Conv_fence_before,0.001,0.001,0.001,yolov8n,3.1e-05,456,onnxrt_cuda,3,ok,0.0
onnxruntime,98.413009,,onnx_node,Conv:/model.15/m.0/cv1/conv/Conv_kernel_time,46.264,1.0489,0.23,yolov8n,0.03267,27,onnxrt_cuda,60,ok,5.886923
onnxruntime,99.994425,,onnx_node,Conv:/model.15/m.0/cv1/conv/Conv_fence_after,0.001,0.001,0.001,yolov8n,3.1e-05,457,onnxrt_cuda,5,ok,0.0
onnxruntime,99.994456,,onnx_node,Sigmoid:/model.15/m.0/cv1/act/Sigmoid_fence_before,0.001,0.001,0.001,yolov8n,3.1e-05,458,onnxrt_cuda,16,ok,0.0
onnxruntime,99.799042,,onnx_node,Sigmoid:/model.15/m.0/cv1/act/Sigmoid_kernel_time,0.131,0.0699,0.056,yolov8n,0.002177,146,onnxrt_cuda,60,ok,0.018689
onnxruntime,99.986534,,onnx_node,Mul:/model.15/m.0/cv1/act/Mul_fence_before,0.04,0.005333,0.001,yolov8n,0.000166,258,onnxrt_cuda,9,ok,0.012257
onnxruntime,99.713115,,onnx_node,Mul:/model.15/m.0/cv1/act/Mul_kernel_time,0.161,0.076733,0.053,yolov8n,0.00239,108,onnxrt_cuda,60,ok,0.024878
onnxruntime,99.994487,,onnx_node,Mul:/model.15/m.0/cv1/act/Mul_fence_after,0.001,0.001,0.001,yolov8n,3.1e-05,459,onnxrt_cuda,1,ok,0.0
onnxruntime,99.989131,,onnx_node,Conv:/model.15/m.0/cv2/conv/Conv_fence_before,0.002,0.00125,0.001,yolov8n,3.9e-05,291,onnxrt_cuda,4,ok,0.000433
onnxruntime,98.380338,,onnx_node,Conv:/model.15/m.0/cv2/conv/Conv_kernel_time,45.97,1.063833,0.22,yolov8n,0.033135,26,onnxrt_cuda,60,ok,5.846459
onnxruntime,99.994518,,onnx_node,Conv:/model.15/m.0/cv2/conv/Conv_fence_after,0.001,0.001,0.001,yolov8n,3.1e-05,460,onnxrt_cuda,2,ok,0.0
onnxruntime,99.990557,,onnx_node,Sigmoid:/model.15/m.0/cv2/act/Sigmoid_fence_before,0.002,0.001031,0.001,yolov8n,3.2e-05,333,onnxrt_cuda,32,ok,0.000174
onnxruntime,99.785905,,onnx_node,Sigmoid:/model.15/m.0/cv2/act/Sigmoid_kernel_time,0.125,0.070617,0.056,yolov8n,0.0022,140,onnxrt_cuda,60,ok,0.01517
onnxruntime,99.994549,,onnx_node,Mul:/model.15/m.0/cv2/act/Mul_fence_before,0.001,0.001,0.001,yolov8n,3.1e-05,461,onnxrt_cuda,7,ok,0.0
onnxruntime,99.783705,,onnx_node,Mul:/model.15/m.0/cv2/act/Mul_kernel_time,0.099,0.07095,0.054,yolov8n,0.00221,139,onnxrt_cuda,60,ok,0.014874
onnxruntime,99.99458,,onnx_node,Mul:/model.15/m.0/cv2/act/Mul_fence_after,0.001,0.001,0.001,yolov8n,3.1e-05,462,onnxrt_cuda,1,ok,0.0
onnxruntime,99.988198,,onnx_node,Concat:/model.15/Concat_fence_before,0.025,0.002412,0.001,yolov8n,7.5e-05,273,onnxrt_cuda,17,ok,0.005647
onnxruntime,99.597415,,onnx_node,Concat:/model.15/Concat_kernel_time,0.66,0.244133,0.195,yolov8n,0.007604,85,onnxrt_cuda,60,ok,0.063617
onnxruntime,99.987852,,onnx_node,Concat:/model.15/Concat_fence_after,0.007,0.003,0.001,yolov8n,9.3e-05,269,onnxrt_cuda,3,ok,0.002828
